,crop,Soil_Type,Pesticide_Use_Category,Season,rainfall,Crop_Damage
16856,0,0,Chlormequat,1,90,91
16857,1,1,Lamba-Cyhalothrin,1,80,81
16858,0,1,Lamba-Cyhalothrin,3,245,90
16859,0,0,Chlormequat,2,117,90
16860,0,1,Lamba-Cyhalothrin,1,123,98
16861,0,1,Amidosulfuron,2,156,81
16862,1,0,Chlormequat,3,60,82
16863,0,0,Amidosulfuron,3,125,89
16864,1,0,Lamba-Cyhalothrin,3,154,89
16865,1,0,Lamba-Cyhalothrin,1,149,91
16866,1,0,Lamba-Cyhalothrin,3,164,92
16867,1,1,Amidosulfuron,3,242,97
16868,0,1,Amidosulfuron,3,166,83
16869,0,1,Chlormequat,2,289,84
16870,1,0,Lamba-Cyhalothrin,1,136,87
16871,0,0,Chlormequat,1,99,85
16872,0,0,Amidosulfuron,3,298,81
16873,0,1,Amidosulfuron,3,125,81
16874,0,0,Chlormequat,3,277,86
16875,0,1,Amidosulfuron,1,289,86
16876,1,0,Chlormequat,3,239,82
16877,1,0,Amidosulfuron,2,249,89
16878,0,0,Chlormequat,2,221,93
16879,1,1,Chlormequat,1,242,84
16880,1,1,Amidosulfuron,3,83,83
16881,1,1,Lamba-Cyhalothrin,1,181,84
16882,1,1,Chlormequat,3,116,89
16883,1,1,Amidosulfuron,2,91,92
16884,0,0,Lamba-Cyhalothrin,1,206,87
16885,0,1,Lamba-Cyhalothrin,1,178,88
16886,0,0,Chlormequat,2,182,87
16887,0,0,Lamba-Cyhalothrin,3,139,96
16888,0,0,Chlormequat,1,98,99
16889,1,0,Amidosulfuron,1,114,83
16890,0,0,Chlormequat,3,73,91
16891,0,0,Chlormequat,3,85,96
16892,0,0,Chlormequat,2,142,88
16893,0,1,Amidosulfuron,3,180,83
16894,1,1,Chlormequat,3,98,81
16895,0,0,Amidosulfuron,3,221,87
16896,0,1,Lamba-Cyhalothrin,1,222,82
16897,1,0,Amidosulfuron,1,88,82
16898,1,1,Amidosulfuron,1,126,98
16899,1,0,Amidosulfuron,1,62,93
16900,0,0,Chlormequat,2,141,92
16901,1,0,Chlormequat,3,193,88
16902,1,1,Chlormequat,3,96,88
16903,1,0,Amidosulfuron,3,69,93
16904,1,0,Amidosulfuron,2,152,95
16905,0,1,Lamba-Cyhalothrin,3,259,92
16906,0,0,Amidosulfuron,1,244,94
16907,0,0,Lamba-Cyhalothrin,2,211,91
16908,1,1,Amidosulfuron,2,277,81
16909,0,0,Chlormequat,1,132,92
16910,1,1,Chlormequat,1,244,83
16911,0,1,Lamba-Cyhalothrin,1,183,86
16912,1,0,Chlormequat,3,277,87
16913,0,0,Chlormequat,1,128,86
16914,0,0,Lamba-Cyhalothrin,1,178,81
16915,0,1,Amidosulfuron,1,62,88
16916,0,0,Chlormequat,1,254,86
16917,0,1,Chlormequat,3,290,97
16918,0,1,Amidosulfuron,3,261,93
16919,1,1,Lamba-Cyhalothrin,3,120,93
16920,0,0,Lamba-Cyhalothrin,3,184,91
16921,0,0,Lamba-Cyhalothrin,1,232,99
16922,0,1,Amidosulfuron,1,191,97
16923,0,1,Amidosulfuron,3,66,87
16924,0,0,Lamba-Cyhalothrin,1,208,86
16925,1,1,Lamba-Cyhalothrin,3,248,94
16926,1,0,Amidosulfuron,3,215,83
16927,0,1,Amidosulfuron,3,66,90
16928,1,0,Chlormequat,1,275,87
16929,0,0,Amidosulfuron,3,126,80
16930,0,1,Lamba-Cyhalothrin,2,170,80
16931,0,1,Chlormequat,2,229,83
16932,1,1,Amidosulfuron,1,157,81
16933,1,1,Chlormequat,1,175,95
16934,0,0,Amidosulfuron,2,287,95
16935,1,0,Amidosulfuron,1,219,86
16936,1,1,Chlormequat,1,128,84
16937,1,1,Lamba-Cyhalothrin,3,116,84
16938,1,1,Lamba-Cyhalothrin,1,180,82
16939,1,0,Chlormequat,2,298,89
16940,1,0,Amidosulfuron,3,274,80
16941,0,0,Chlormequat,3,102,83
16942,0,0,Amidosulfuron,1,267,86
16943,1,0,Lamba-Cyhalothrin,2,233,82
16944,1,1,Chlormequat,2,179,89
16945,0,0,Chlormequat,3,260,84
16946,1,1,Amidosulfuron,3,145,93
16947,0,1,Lamba-Cyhalothrin,3,174,85
16948,0,0,Chlormequat,1,123,92
16949,1,0,Amidosulfuron,2,88,84
16950,0,1,Amidosulfuron,2,234,88
16951,1,0,Chlormequat,2,172,80
16952,1,1,Amidosulfuron,2,295,87
16953,1,1,Chlormequat,2,279,80
16954,0,0,Lamba-Cyhalothrin,3,74,93
16955,1,1,Chlormequat,2,110,93
16956,0,1,Amidosulfuron,1,150,80
16957,0,0,Amidosulfuron,1,244,88
16958,0,1,Lamba-Cyhalothrin,2,188,91
16959,0,0,Chlormequat,3,204,84
16960,0,1,Lamba-Cyhalothrin,2,277,85
16961,0,0,Amidosulfuron,1,233,94
16962,0,1,Lamba-Cyhalothrin,1,286,92
16963,1,0,Lamba-Cyhalothrin,1,244,80
16964,0,1,Amidosulfuron,2,201,97
16965,1,0,Lamba-Cyhalothrin,2,220,81
16966,0,1,Lamba-Cyhalothrin,3,119,81
16967,0,1,Amidosulfuron,3,83,85
16968,0,0,Chlormequat,2,265,90
16969,1,0,Lamba-Cyhalothrin,3,204,91
16970,1,1,Lamba-Cyhalothrin,2,65,98
16971,1,1,Amidosulfuron,2,217,94
16972,1,1,Chlormequat,3,116,91
16973,1,0,Amidosulfuron,3,65,83
16974,0,0,Amidosulfuron,3,129,90
16975,1,0,Lamba-Cyhalothrin,1,193,91
16976,1,1,Lamba-Cyhalothrin,1,271,94
16977,0,0,Chlormequat,2,177,90
16978,0,1,Chlormequat,3,187,98
16979,1,0,Amidosulfuron,1,159,88
16980,1,1,Lamba-Cyhalothrin,3,218,96
16981,0,0,Chlormequat,1,68,98
16982,1,0,Lamba-Cyhalothrin,1,164,91
16983,1,1,Amidosulfuron,1,81,91
16984,0,1,Chlormequat,2,156,82
16985,1,1,Amidosulfuron,1,210,89
16986,1,1,Chlormequat,2,194,86
16987,1,1,Chlormequat,3,218,84
16988,0,0,Amidosulfuron,1,186,87
16989,1,1,Lamba-Cyhalothrin,1,145,97
16990,0,0,Chlormequat,2,101,85
16991,0,0,Chlormequat,3,154,81
16992,0,1,Chlormequat,3,210,81
16993,0,0,Lamba-Cyhalothrin,2,250,97
16994,1,0,Lamba-Cyhalothrin,3,120,84
16995,1,0,Lamba-Cyhalothrin,3,70,93
16996,1,1,Chlormequat,1,251,88
16997,0,0,Chlormequat,2,105,84
16998,1,1,Chlormequat,2,161,90
16999,1,0,Amidosulfuron,3,136,93
17000,1,0,Amidosulfuron,3,194,96
17001,1,0,Chlormequat,1,76,91
17002,0,1,Amidosulfuron,3,189,92
17003,1,0,Chlormequat,1,184,86
17004,0,1,Amidosulfuron,2,105,99
17005,0,0,Chlormequat,2,215,85
17006,0,1,Lamba-Cyhalothrin,3,240,82
17007,0,0,Lamba-Cyhalothrin,3,276,88
17008,0,1,Lamba-Cyhalothrin,2,180,80
17009,1,1,Lamba-Cyhalothrin,1,239,99
17010,1,1,Lamba-Cyhalothrin,1,262,91
17011,0,1,Lamba-Cyhalothrin,3,163,85
17012,1,0,Chlormequat,2,289,84
17013,1,0,Chlormequat,2,85,92
17014,1,0,Lamba-Cyhalothrin,1,110,80
17015,1,0,Lamba-Cyhalothrin,2,247,96
17016,0,1,Lamba-Cyhalothrin,2,136,87
17017,1,1,Lamba-Cyhalothrin,1,292,97
17018,0,0,Lamba-Cyhalothrin,3,208,95
17019,1,0,Amidosulfuron,1,292,93
17020,1,1,Lamba-Cyhalothrin,1,296,88
17021,1,0,Amidosulfuron,2,218,81
17022,1,0,Chlormequat,3,73,99
17023,0,1,Chlormequat,1,293,99
17024,1,0,Amidosulfuron,1,181,89
17025,0,1,Lamba-Cyhalothrin,2,265,92
17026,0,0,Amidosulfuron,2,283,93
17027,1,1,Amidosulfuron,3,171,85
17028,1,1,Chlormequat,3,131,96
17029,1,0,Lamba-Cyhalothrin,2,71,92
17030,0,0,Amidosulfuron,3,249,88
17031,1,1,Lamba-Cyhalothrin,2,253,91
17032,0,1,Chlormequat,2,208,92
17033,0,1,Lamba-Cyhalothrin,3,141,92
17034,0,1,Chlormequat,3,149,91
17035,1,0,Lamba-Cyhalothrin,1,178,81
17036,1,1,Chlormequat,3,284,91
17037,1,0,Amidosulfuron,1,152,82
17038,0,1,Lamba-Cyhalothrin,3,221,96
17039,0,0,Chlormequat,1,122,83
17040,1,1,Chlormequat,2,224,93
17041,1,1,Chlormequat,2,225,97
17042,1,1,Lamba-Cyhalothrin,1,272,84
17043,1,0,Chlormequat,1,193,91
17044,1,0,Amidosulfuron,1,258,81
17045,1,0,Amidosulfuron,1,179,85
17046,1,0,Amidosulfuron,3,76,82
17047,1,0,Amidosulfuron,2,107,85
17048,0,1,Lamba-Cyhalothrin,2,72,97
17049,1,1,Amidosulfuron,3,247,88
17050,0,1,Lamba-Cyhalothrin,2,105,85
17051,0,1,Lamba-Cyhalothrin,1,164,80
17052,1,0,Lamba-Cyhalothrin,2,269,96
17053,1,1,Lamba-Cyhalothrin,1,191,84
17054,1,0,Amidosulfuron,3,100,85
17055,1,0,Chlormequat,1,284,85
17056,1,1,Chlormequat,1,212,90
17057,1,0,Chlormequat,3,287,80
17058,1,0,Lamba-Cyhalothrin,1,243,97
17059,0,1,Amidosulfuron,3,74,88
17060,1,0,Amidosulfuron,1,104,90
17061,0,1,Amidosulfuron,1,66,81
17062,0,1,Chlormequat,1,103,95
17063,0,0,Chlormequat,1,138,88
17064,0,1,Lamba-Cyhalothrin,2,84,80
17065,0,1,Amidosulfuron,1,70,92
17066,0,0,Amidosulfuron,2,272,85
17067,1,0,Amidosulfuron,2,199,84
17068,1,1,Lamba-Cyhalothrin,1,265,93
17069,1,1,Lamba-Cyhalothrin,3,110,88
17070,1,0,Amidosulfuron,1,284,99
17071,1,0,Chlormequat,1,66,80
17072,0,0,Lamba-Cyhalothrin,2,119,94
17073,1,0,Lamba-Cyhalothrin,2,158,96
17074,1,0,Lamba-Cyhalothrin,2,207,91
17075,0,0,Amidosulfuron,3,160,80
17076,0,0,Amidosulfuron,3,82,88
17077,1,1,Lamba-Cyhalothrin,3,257,96
17078,0,0,Chlormequat,2,155,94
17079,1,1,Amidosulfuron,2,187,95
17080,0,0,Amidosulfuron,3,210,93
17081,1,0,Amidosulfuron,2,72,96
17082,1,1,Amidosulfuron,1,126,82
17083,1,1,Chlormequat,1,73,82
17084,1,1,Lamba-Cyhalothrin,2,150,83
17085,1,0,Chlormequat,2,95,84
17086,1,1,Chlormequat,1,276,95
17087,1,0,Amidosulfuron,2,135,96
17088,1,0,Chlormequat,2,137,99
17089,0,0,Lamba-Cyhalothrin,1,140,98
17090,0,0,Amidosulfuron,3,157,92
17091,1,1,Lamba-Cyhalothrin,1,214,93
17092,0,1,Chlormequat,1,244,93
17093,1,1,Amidosulfuron,3,254,80
17094,0,1,Chlormequat,1,275,92
17095,1,1,Lamba-Cyhalothrin,1,211,99
17096,0,1,Chlormequat,3,200,89
17097,1,0,Chlormequat,2,143,88
17098,1,0,Chlormequat,1,192,86
17099,1,1,Chlormequat,2,113,81
17100,1,0,Lamba-Cyhalothrin,2,220,96
17101,0,0,Chlormequat,1,197,89
17102,1,1,Amidosulfuron,1,132,84
17103,1,0,Lamba-Cyhalothrin,3,151,82
17104,1,0,Lamba-Cyhalothrin,2,86,92
17105,1,0,Lamba-Cyhalothrin,2,160,83
17106,0,1,Amidosulfuron,3,258,83
17107,0,0,Amidosulfuron,3,110,98
17108,0,0,Amidosulfuron,3,195,93
17109,0,0,Lamba-Cyhalothrin,1,133,92
17110,1,0,Amidosulfuron,2,174,96
17111,1,1,Amidosulfuron,1,142,92
17112,1,0,Amidosulfuron,2,168,85
17113,1,1,Lamba-Cyhalothrin,1,256,87
17114,0,1,Amidosulfuron,1,260,96
17115,0,1,Amidosulfuron,3,95,88
17116,1,0,Amidosulfuron,3,72,80
17117,0,0,Chlormequat,2,234,80
17118,0,1,Chlormequat,2,107,93
17119,0,1,Lamba-Cyhalothrin,2,121,91
17120,1,0,Chlormequat,3,268,86
17121,1,0,Lamba-Cyhalothrin,1,107,94
17122,0,1,Lamba-Cyhalothrin,1,137,93
17123,0,1,Chlormequat,1,298,99
17124,1,0,Lamba-Cyhalothrin,2,115,97
17125,1,1,Amidosulfuron,3,130,96
17126,1,1,Chlormequat,1,146,80
17127,0,1,Lamba-Cyhalothrin,3,250,86
17128,1,1,Lamba-Cyhalothrin,2,268,83
17129,0,0,Chlormequat,2,178,87
17130,0,1,Amidosulfuron,1,192,98
17131,0,0,Chlormequat,2,162,96
17132,1,0,Lamba-Cyhalothrin,1,85,87
17133,0,1,Lamba-Cyhalothrin,3,87,92
17134,1,0,Amidosulfuron,2,141,99
17135,1,0,Lamba-Cyhalothrin,2,156,98
17136,1,0,Lamba-Cyhalothrin,2,154,92
17137,1,0,Amidosulfuron,2,108,97
17138,0,0,Chlormequat,1,166,85
17139,1,1,Lamba-Cyhalothrin,3,96,97
17140,1,1,Lamba-Cyhalothrin,3,254,92
17141,1,1,Lamba-Cyhalothrin,1,169,95
17142,0,0,Lamba-Cyhalothrin,1,132,91
17143,1,0,Lamba-Cyhalothrin,3,72,99
17144,1,0,Amidosulfuron,1,128,96
17145,1,0,Amidosulfuron,2,255,93
17146,0,0,Lamba-Cyhalothrin,3,181,95
17147,0,0,Chlormequat,3,186,85
17148,1,0,Lamba-Cyhalothrin,3,65,87
17149,0,0,Lamba-Cyhalothrin,2,153,93
17150,1,1,Chlormequat,3,118,94
17151,1,0,Chlormequat,1,206,86
17152,1,1,Lamba-Cyhalothrin,1,269,80
17153,0,1,Amidosulfuron,3,84,81
17154,0,1,Amidosulfuron,1,231,89
17155,0,0,Lamba-Cyhalothrin,3,71,85
17156,0,0,Chlormequat,2,251,83
17157,0,1,Lamba-Cyhalothrin,3,71,83
17158,1,0,Chlormequat,3,94,89
17159,0,1,Lamba-Cyhalothrin,1,86,97
17160,1,0,Lamba-Cyhalothrin,2,209,86
17161,0,1,Lamba-Cyhalothrin,3,298,84
17162,1,1,Amidosulfuron,1,146,83
17163,1,1,Lamba-Cyhalothrin,2,181,89
17164,1,1,Chlormequat,1,225,97
17165,1,0,Chlormequat,3,206,93
17166,0,0,Amidosulfuron,2,167,90
17167,0,0,Chlormequat,3,272,96
17168,1,0,Lamba-Cyhalothrin,1,178,97
17169,0,1,Amidosulfuron,3,167,96
17170,1,0,Amidosulfuron,1,262,80
17171,1,0,Lamba-Cyhalothrin,3,297,93
17172,0,0,Lamba-Cyhalothrin,1,200,95
17173,1,0,Chlormequat,2,94,82
17174,0,1,Amidosulfuron,1,239,95
17175,0,0,Lamba-Cyhalothrin,2,104,88
17176,1,1,Amidosulfuron,3,258,93
17177,1,0,Amidosulfuron,2,154,97
17178,1,1,Lamba-Cyhalothrin,3,78,97
17179,1,1,Amidosulfuron,1,163,90
17180,0,0,Chlormequat,3,197,92
17181,1,0,Lamba-Cyhalothrin,3,162,93
17182,0,0,Amidosulfuron,2,177,99
17183,1,0,Chlormequat,3,105,91
17184,0,0,Chlormequat,2,259,81
17185,0,1,Amidosulfuron,3,90,87
17186,1,0,Chlormequat,3,107,85
17187,0,0,Chlormequat,3,137,90
17188,0,0,Amidosulfuron,1,276,91
17189,1,0,Lamba-Cyhalothrin,2,280,92
17190,1,1,Chlormequat,1,205,95
17191,0,0,Amidosulfuron,3,246,90
17192,0,1,Amidosulfuron,3,138,98
17193,0,1,Amidosulfuron,3,178,90
17194,0,0,Amidosulfuron,1,246,85
17195,0,0,Chlormequat,3,268,88
17196,0,0,Amidosulfuron,2,196,98
17197,1,0,Amidosulfuron,2,227,92
17198,0,0,Lamba-Cyhalothrin,1,99,91
17199,0,0,Chlormequat,2,170,90
17200,0,1,Lamba-Cyhalothrin,2,201,85
17201,1,0,Chlormequat,2,62,90
17202,1,1,Lamba-Cyhalothrin,3,248,91
17203,1,1,Lamba-Cyhalothrin,3,223,94
17204,1,0,Amidosulfuron,2,120,95
17205,1,1,Chlormequat,3,98,83
17206,0,1,Chlormequat,2,206,93
17207,0,0,Lamba-Cyhalothrin,2,284,89
17208,0,0,Lamba-Cyhalothrin,2,211,91
17209,1,1,Lamba-Cyhalothrin,3,213,83
17210,0,0,Lamba-Cyhalothrin,1,142,95
17211,0,0,Lamba-Cyhalothrin,2,244,83
17212,1,1,Lamba-Cyhalothrin,1,215,87
17213,0,1,Chlormequat,1,135,81
17214,1,1,Lamba-Cyhalothrin,1,283,84
17215,0,0,Lamba-Cyhalothrin,1,181,91
17216,1,1,Lamba-Cyhalothrin,3,297,84
17217,0,1,Amidosulfuron,3,136,80
17218,0,0,Lamba-Cyhalothrin,3,278,85
17219,0,1,Lamba-Cyhalothrin,1,229,94
17220,0,1,Amidosulfuron,1,100,94
17221,0,0,Lamba-Cyhalothrin,1,151,97
17222,1,1,Lamba-Cyhalothrin,1,181,84
17223,1,1,Amidosulfuron,1,292,87
17224,1,0,Lamba-Cyhalothrin,1,260,81
17225,1,0,Lamba-Cyhalothrin,3,270,91
17226,1,0,Lamba-Cyhalothrin,1,248,86
17227,1,0,Lamba-Cyhalothrin,1,253,95
17228,1,0,Chlormequat,3,201,82
17229,1,0,Amidosulfuron,3,143,84
17230,1,1,Amidosulfuron,3,253,85
17231,0,1,Lamba-Cyhalothrin,3,204,82
17232,1,0,Amidosulfuron,3,191,93
17233,1,0,Amidosulfuron,3,257,83
17234,0,1,Lamba-Cyhalothrin,3,264,80
17235,0,0,Chlormequat,3,92,96
17236,0,1,Chlormequat,2,260,88
17237,1,1,Chlormequat,1,151,97
17238,0,0,Lamba-Cyhalothrin,2,257,95
17239,1,0,Amidosulfuron,1,146,85
17240,1,0,Lamba-Cyhalothrin,2,156,97
17241,0,1,Amidosulfuron,3,118,84
17242,1,0,Amidosulfuron,2,205,97
17243,0,0,Chlormequat,1,123,99
17244,0,0,Chlormequat,1,270,99
17245,1,0,Lamba-Cyhalothrin,2,181,85
17246,0,1,Chlormequat,3,113,99
17247,1,0,Amidosulfuron,1,278,83
17248,0,0,Chlormequat,1,142,98
17249,1,1,Lamba-Cyhalothrin,3,97,86
17250,0,1,Chlormequat,3,286,88
17251,0,0,Chlormequat,2,252,94
17252,1,1,Chlormequat,3,215,96
17253,0,0,Lamba-Cyhalothrin,3,81,93
17254,1,0,Chlormequat,2,129,84
17255,1,0,Chlormequat,1,229,89
17256,0,0,Lamba-Cyhalothrin,1,83,93
17257,0,0,Amidosulfuron,1,79,80
17258,1,0,Amidosulfuron,3,164,86
17259,0,0,Lamba-Cyhalothrin,3,131,99
17260,0,1,Lamba-Cyhalothrin,1,263,87
17261,1,1,Lamba-Cyhalothrin,3,188,90
17262,1,1,Amidosulfuron,2,265,97
17263,1,0,Chlormequat,2,185,86
17264,1,0,Chlormequat,3,149,97
17265,1,0,Lamba-Cyhalothrin,3,208,97
17266,0,1,Chlormequat,1,203,88
17267,1,0,Lamba-Cyhalothrin,1,260,97
17268,0,1,Amidosulfuron,2,205,98
17269,1,0,Lamba-Cyhalothrin,1,296,89
17270,0,1,Lamba-Cyhalothrin,1,116,81
17271,1,1,Chlormequat,3,296,93
17272,0,1,Chlormequat,1,144,86
17273,0,0,Lamba-Cyhalothrin,2,275,84
17274,1,1,Chlormequat,1,73,86
17275,1,0,Amidosulfuron,2,61,86
17276,0,1,Chlormequat,1,72,89
17277,0,0,Lamba-Cyhalothrin,1,214,95
17278,1,1,Chlormequat,1,97,80
17279,1,0,Lamba-Cyhalothrin,3,129,96
17280,1,1,Lamba-Cyhalothrin,1,260,93
17281,1,0,Lamba-Cyhalothrin,3,188,83
17282,1,1,Chlormequat,3,286,86
17283,1,1,Lamba-Cyhalothrin,3,171,91
17284,1,0,Lamba-Cyhalothrin,3,210,94
17285,0,0,Chlormequat,2,184,91
17286,1,0,Lamba-Cyhalothrin,2,208,80
17287,0,1,Amidosulfuron,2,73,98
17288,1,1,Amidosulfuron,2,201,85
17289,0,1,Amidosulfuron,2,260,97
17290,0,1,Chlormequat,2,218,90
17291,0,1,Lamba-Cyhalothrin,1,141,99
17292,1,1,Chlormequat,2,260,84
17293,1,1,Chlormequat,1,145,90
17294,0,0,Lamba-Cyhalothrin,3,145,82
17295,0,1,Lamba-Cyhalothrin,1,89,88
17296,1,1,Lamba-Cyhalothrin,3,190,83
17297,1,1,Chlormequat,2,77,95
17298,1,1,Amidosulfuron,3,88,83
17299,0,1,Lamba-Cyhalothrin,2,89,88
17300,1,1,Amidosulfuron,1,84,88
17301,0,1,Lamba-Cyhalothrin,1,189,91
17302,0,0,Chlormequat,3,251,84
17303,1,1,Lamba-Cyhalothrin,2,186,88
17304,1,0,Amidosulfuron,2,293,98
17305,0,1,Lamba-Cyhalothrin,2,209,93
17306,0,0,Chlormequat,2,216,91
17307,0,0,Chlormequat,3,199,97
17308,0,0,Lamba-Cyhalothrin,2,285,81
17309,0,0,Amidosulfuron,2,74,93
17310,1,1,Amidosulfuron,1,125,83
17311,0,1,Chlormequat,1,224,98
17312,1,0,Lamba-Cyhalothrin,3,176,95
17313,0,1,Chlormequat,2,245,83
17314,1,0,Lamba-Cyhalothrin,1,217,99
17315,0,1,Amidosulfuron,1,236,92
17316,0,0,Amidosulfuron,3,122,97
17317,1,1,Lamba-Cyhalothrin,3,147,83
17318,0,0,Lamba-Cyhalothrin,3,205,85
17319,1,1,Lamba-Cyhalothrin,1,104,95
17320,1,1,Chlormequat,1,280,83
17321,0,1,Amidosulfuron,3,203,88
17322,1,1,Lamba-Cyhalothrin,3,184,91
17323,0,1,Chlormequat,1,172,95
17324,1,1,Chlormequat,1,137,96
17325,1,0,Chlormequat,3,113,82
17326,1,0,Amidosulfuron,2,270,80
17327,1,1,Lamba-Cyhalothrin,1,108,97
17328,1,0,Chlormequat,2,249,81
17329,0,1,Amidosulfuron,2,85,93
17330,0,1,Lamba-Cyhalothrin,3,243,91
17331,0,0,Lamba-Cyhalothrin,2,123,84
17332,0,0,Chlormequat,2,61,87
17333,1,0,Amidosulfuron,2,273,82
17334,0,1,Chlormequat,3,141,94
17335,0,1,Amidosulfuron,3,151,82
17336,0,1,Lamba-Cyhalothrin,3,270,88
17337,1,0,Chlormequat,2,215,99
17338,0,1,Lamba-Cyhalothrin,2,184,93
17339,0,0,Chlormequat,2,284,87
17340,1,1,Amidosulfuron,1,241,98
17341,0,1,Amidosulfuron,2,204,82
17342,0,1,Lamba-Cyhalothrin,3,110,84
17343,0,0,Amidosulfuron,1,118,99
17344,0,1,Chlormequat,1,246,96
17345,0,0,Amidosulfuron,1,137,82
17346,0,0,Lamba-Cyhalothrin,1,155,97
17347,0,1,Chlormequat,2,185,99
17348,1,0,Amidosulfuron,1,65,81
17349,0,1,Chlormequat,1,268,86
17350,1,0,Chlormequat,3,86,94
17351,1,1,Lamba-Cyhalothrin,2,169,98
17352,0,0,Amidosulfuron,2,77,80
17353,0,1,Amidosulfuron,1,76,81
17354,0,0,Amidosulfuron,2,163,99
17355,0,0,Lamba-Cyhalothrin,2,194,82
17356,0,0,Amidosulfuron,1,235,81
17357,0,1,Lamba-Cyhalothrin,3,216,85
17358,1,1,Chlormequat,3,131,99
17359,1,1,Chlormequat,2,64,82
17360,1,1,Amidosulfuron,2,117,85
17361,1,1,Amidosulfuron,3,83,91
17362,1,1,Lamba-Cyhalothrin,2,89,92
17363,1,0,Amidosulfuron,2,163,82
17364,0,1,Chlormequat,1,217,86
17365,0,0,Amidosulfuron,2,295,92
17366,0,0,Amidosulfuron,2,270,80
17367,0,0,Lamba-Cyhalothrin,3,166,92
17368,1,0,Chlormequat,3,207,94
17369,1,1,Amidosulfuron,3,273,96
17370,0,0,Chlormequat,1,255,88
17371,0,1,Chlormequat,2,244,86
17372,0,0,Lamba-Cyhalothrin,1,289,95
17373,0,1,Amidosulfuron,2,243,89
17374,0,1,Chlormequat,3,202,95
17375,1,0,Chlormequat,2,67,90
17376,1,1,Chlormequat,3,143,92
17377,1,1,Chlormequat,1,230,87
17378,1,0,Chlormequat,3,142,98
17379,1,0,Chlormequat,1,116,85
17380,0,0,Chlormequat,1,212,86
17381,0,1,Lamba-Cyhalothrin,2,190,91
17382,1,1,Amidosulfuron,1,158,83
17383,1,1,Amidosulfuron,2,144,85
17384,1,0,Amidosulfuron,2,96,90
17385,0,1,Chlormequat,3,185,97
17386,1,0,Chlormequat,1,281,99
17387,1,1,Amidosulfuron,3,252,81
17388,1,1,Amidosulfuron,3,63,86
17389,0,1,Lamba-Cyhalothrin,3,62,84
17390,0,1,Chlormequat,1,193,92
17391,1,0,Chlormequat,2,260,83
17392,0,1,Amidosulfuron,2,145,83
17393,1,0,Amidosulfuron,1,230,90
17394,1,1,Lamba-Cyhalothrin,1,163,90
17395,1,1,Lamba-Cyhalothrin,1,190,87
17396,1,1,Chlormequat,1,186,96
17397,1,1,Amidosulfuron,3,84,93
17398,1,1,Amidosulfuron,2,252,88
17399,0,0,Lamba-Cyhalothrin,3,104,85
17400,0,0,Lamba-Cyhalothrin,3,168,93
17401,1,1,Amidosulfuron,1,264,87
17402,1,1,Lamba-Cyhalothrin,2,264,86
17403,0,0,Lamba-Cyhalothrin,3,236,80
17404,1,1,Amidosulfuron,1,200,90
17405,0,1,Amidosulfuron,1,155,90
17406,1,1,Chlormequat,1,291,99
17407,1,1,Chlormequat,1,221,81
17408,1,1,Chlormequat,1,136,81
17409,1,1,Lamba-Cyhalothrin,1,265,80
17410,1,0,Chlormequat,3,291,89
17411,1,0,Amidosulfuron,1,293,86
17412,1,0,Lamba-Cyhalothrin,2,247,80
17413,1,1,Lamba-Cyhalothrin,1,237,86
17414,1,1,Amidosulfuron,1,284,88
17415,0,0,Lamba-Cyhalothrin,3,137,81
17416,1,1,Amidosulfuron,3,279,97
17417,1,1,Chlormequat,3,175,84
17418,0,1,Lamba-Cyhalothrin,3,213,99
17419,0,1,Lamba-Cyhalothrin,3,244,85
17420,1,1,Lamba-Cyhalothrin,1,76,97
17421,1,0,Chlormequat,1,118,89
17422,0,0,Lamba-Cyhalothrin,3,164,80
17423,0,1,Amidosulfuron,1,73,80
17424,0,1,Lamba-Cyhalothrin,1,251,92
17425,0,1,Amidosulfuron,1,185,94
17426,1,0,Amidosulfuron,2,189,92
17427,1,1,Lamba-Cyhalothrin,1,163,83
17428,0,1,Chlormequat,2,109,99
17429,0,1,Chlormequat,1,126,80
17430,1,0,Chlormequat,2,95,98
17431,1,0,Amidosulfuron,2,67,94
17432,1,0,Chlormequat,1,124,82
17433,1,0,Amidosulfuron,3,97,94
17434,0,0,Lamba-Cyhalothrin,1,134,89
17435,1,0,Amidosulfuron,3,72,96
17436,0,0,Amidosulfuron,2,130,84
17437,1,1,Chlormequat,1,171,80
17438,0,0,Amidosulfuron,2,215,80
17439,0,0,Lamba-Cyhalothrin,3,271,84
17440,1,0,Amidosulfuron,2,265,81
17441,1,0,Lamba-Cyhalothrin,1,267,92
17442,1,0,Amidosulfuron,1,119,98
17443,0,0,Chlormequat,1,178,82
17444,0,0,Lamba-Cyhalothrin,1,125,85
17445,0,1,Amidosulfuron,1,281,82
17446,0,0,Chlormequat,3,148,92
17447,1,1,Chlormequat,1,237,97
17448,0,1,Lamba-Cyhalothrin,3,95,83
17449,1,1,Chlormequat,1,104,96
17450,1,1,Lamba-Cyhalothrin,1,98,90
17451,0,1,Lamba-Cyhalothrin,3,171,99
17452,0,1,Chlormequat,2,60,98
17453,0,1,Chlormequat,1,88,94
17454,1,1,Lamba-Cyhalothrin,1,204,82
17455,1,1,Amidosulfuron,2,250,84
17456,1,1,Lamba-Cyhalothrin,2,68,86
17457,1,1,Amidosulfuron,3,260,95
17458,1,1,Chlormequat,1,101,80
